Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
38286146,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Cat,1-2 Family Dwelling,11209,75 GELSTON AVENUE,GELSTON AVENUE,88 STREET,90 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,02/22/2018 08:40:09 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 08:44:03 PM,10 BROOKLYN,BROOKLYN,976806,164896,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.619274757684764,-74.02681396140923,"(40.619274757684764, -74.02681396140923)"
38286386,01/23/2018 12:00:00 AM,12/01/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11221,279 EVERGREEN AVENUE,EVERGREEN AVENUE,STANHOPE STREET,HIMROD STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,02/22/2018 08:02:24 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 08:05:18 PM,04 BROOKLYN,BROOKLYN,1004909,192548,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69515244020965,-73.92549971599507,"(40.69515244020965, -73.92549971599507)"
38286486,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11372,34-33 90 STREET,90 STREET,34 AVENUE,35 AVENUE,,,ADDRESS,Jackson Heights,,N/A,Assigned,02/22/2018 10:42:57 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 10:49:24 AM,03 QUEENS,QUEENS,1018218,213805,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75345661560227,-73.87739769071139,"(40.75345661560227, -73.87739769071139)"
38286876,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11377,51-40 65 PLACE,65 PLACE,MAURICE AVENUE,51 ROAD,,,ADDRESS,Woodside,,N/A,Assigned,02/22/2018 09:57:56 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 10:00:38 AM,05 QUEENS,QUEENS,1011955,206890,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73449852335457,-73.90003149454559,"(40.73449852335457, -73.90003149454559)"
38286877,01/23/2018 12:00:00 AM,01/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,11222,147 GREENPOINT AVENUE,GREENPOINT AVENUE,MANHATTAN AVENUE,LEONARD STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,02/22/2018 04:03:48 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,997028,205326,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73023988914584,-73.95389584158899,"(40.73023988914584, -73.95389584158899)"
38286980,01/23/2018 12:00:00 AM,01/26/2018 12:00:01 AM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,10463,40 WEST  225 STREET,WEST  225 STREET,WEST 225 STREET,BEND,,,ADDRESS,BRONX,,N/A,Closed,02/06/2018 04:03:12 PM,"The Department of Health and Mental Hygiene will review your complaint within 24 hours.  Complaints of this type usually result in complainant contact and/or inspection by the agency. Initial status will be available 14 days after the date of your complaint by calling 311. If you are experiencing medical symptoms, please seek medical attention or consult the NYC Poison Control Center which can be reached through 311.   Please note your Service Request number for future reference.",01/26/2018 04:38:26 PM,07 BRONX,BRONX,1009704,257583,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87364352990189,-73.90796162633521,"(40.87364352990189, -73.90796162633521)"
38286984,01/23/2018 12:00:00 AM,12/18/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11225,1680 BEDFORD AVENUE,BEDFORD AVENUE,MONTGOMERY STREET,SULLIVAN PLACE,,,ADDRESS,BROOKLYN,,N/A,Pending,02/22/2018 10:27:47 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 10:34:48 AM,09 BROOKLYN,BROOKLYN,996192,181737,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.665494758012144,-73.95695402762182,"(40.665494758012144, -73.95695402762182)"
38287007,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,10017,301 EAST   49 STREET,EAST   49 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,02/22/2018 10:36:13 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,06 MANHATTAN,MANHATTAN,992945,214020,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75410770635123,-73.9686164280029,"(40.75410770635123, -73.9686164280029)"
38287010,01/23/2018 12:00:00 AM,01/23/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),10467,3035 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ADEE AVENUE,BURKE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,02/22/2018 08:48:52 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 08:52:09 PM,12 BRONX,BRONX,1020976,256373,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8702827503261,-73.86721021670552,"(40.8702827503261, -73.86721021670552)"
38287035,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Lot,11369,,,,,ASTORIA BOULEVARD,97 STREET,INTERSECTION,EAST ELMHURST,,N/A,Assigned,02/22/2018 09:31:33 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 09:39:52 AM,01 QUEENS,QUEENS,1019703,217083,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76244804908645,-73.87202053171772,"(40.76244804908645, -73.87202053171772)"
38287068,01/23/2018 12:00:00 AM,12/13/2017 01:18:09 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11217,527 DEAN STREET,DEAN STREET,,,,,LATLONG,BROOKLYN,,N/A,Pending,02/22/2018 11:06:57 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,12/13/2017 01:18:09 PM,01 BROOKLYN,BROOKLYN,991821,187520,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68137260993518,-73.97270317827831,"(40.68137260993518, -73.97270317827831)"
38287069,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11426,243 JACKSON AVENUE,JACKSON AVENUE,,,,,,BROOKLYN,,N/A,Assigned,02/22/2018 01:52:01 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 02:04:28 PM,01 BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
38287075,01/23/2018 12:00:00 AM,01/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11211,31 KINGSLAND AVENUE,KINGSLAND AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Closed,02/22/2018 09:46:43 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,1000725,200587,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.717226371884536,-73.9405683419005,"(40.717226371884536, -73.9405683419005)"
38287076,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11374,89-37 METROPOLITAN AVENUE,METROPOLITAN AVENUE,COOPER AVENUE,AUBREY AVENUE,,,ADDRESS,Rego Park,,N/A,Assigned,02/22/2018 06:04:03 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 06:09:50 PM,05 QUEENS,QUEENS,1022792,198723,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71204152906426,-73.8609749574864,"(40.71204152906426, -73.8609749574864)"
38287077,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11207,63 COOPER STREET,COOPER STREET,BUSHWICK AVENUE,EVERGREEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,02/22/2018 12:42:32 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 12:49:59 PM,04 BROOKLYN,BROOKLYN,1009292,188996,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68539170637688,-73.90970699780632,"(40.68539170637688, -73.90970699780632)"
38287078,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10459,1278 UNION AVENUE,UNION AVENUE,BEND,RITTER PLACE,,,ADDRESS,BRONX,,N/A,Closed,02/22/2018 08:49:41 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,03 BRONX,BRONX,1012296,241948,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83072227141745,-73.89865470431104,"(40.83072227141745, -73.89865470431104)"
38287126,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10026,437 MANHATTAN AVENUE,MANHATTAN AVENUE,WEST 118 STREET,WEST 119 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/22/2018 08:20:35 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,10 MANHATTAN,MANHATTAN,996510,233134,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8065663449235,-73.95571410626114,"(40.8065663449235, -73.95571410626114)"
38287218,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11212,536 EAST   96 STREET,EAST   96 STREET,CHURCH AVENUE,LINDEN BOULEVARD,,,ADDRESS,BROOKLYN,,N/A,Assigned,02/22/2018 02:53:39 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 03:00:59 PM,17 BROOKLYN,BROOKLYN,1007885,177962,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6551097267842,-73.91481884928848,"(40.6551097267842, -73.91481884928848)"
38287351,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,11216,174 MADISON STREET,MADISON STREET,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,02/22/2018 08:42:38 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 08:49:51 AM,03 BROOKLYN,BROOKLYN,997512,188671,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68452514520486,-73.95218233043519,"(40.68452514520486, -73.95218233043519)"
38287395,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11379,61-21 71 STREET,71 STREET,ELIOT AVENUE,DEAD END,,,ADDRESS,Middle Village,,N/A,Assigned,02/22/2018 11:38:47 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 11:43:27 AM,05 QUEENS,QUEENS,1015626,201884,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72074602405513,-73.88680870666765,"(40.72074602405513, -73.88680870666765)"
38287492,01/23/2018 12:00:00 AM,01/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Commercial Building,10002,13 MARKET STREET,MARKET STREET,,,,,LATLONG,NEW YORK,,N/A,Closed,02/22/2018 10:31:49 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 12:00:00 AM,01 MANHATTAN,MANHATTAN,985694,199183,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71338794989975,-73.99479123728818,"(40.71338794989975, -73.99479123728818)"
38287533,01/23/2018 12:00:00 AM,01/11/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10474,643 FAILE STREET,FAILE STREET,RANDALL AVENUE,SPOFFORD AVENUE,,,ADDRESS,BRONX,,N/A,Pending,02/22/2018 12:34:48 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 12:43:49 PM,02 BRONX,BRONX,1015761,235584,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81324322340053,-73.88616369234511,"(40.81324322340053, -73.88616369234511)"
38287870,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11417,103-55 97TH ST,97TH ST,,,,,LATLONG,OZONE PARK,,N/A,Assigned,02/22/2018 05:32:27 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 05:35:06 PM,10 QUEENS,QUEENS,1028067,187535,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.681308569208305,-73.84202029879994,"(40.681308569208305, -73.84202029879994)"
38288049,01/23/2018 12:00:00 AM,01/25/2018 11:25:17 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11213,1351 SAINT JOHNS PLACE,SAINT JOHNS PLACE,,,,,LATLONG,BROOKLYN,,N/A,Closed,02/22/2018 11:15:57 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 11:25:17 AM,01 BROOKLYN,BROOKLYN,1002717,183702,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67087703813979,-73.9334287250723,"(40.67087703813979, -73.9334287250723)"
38288241,01/23/2018 12:00:00 AM,01/25/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,3+ Family Apartment Building,10017,301 EAST   49 STREET,EAST   49 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,02/22/2018 10:41:13 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/25/2018 12:00:00 AM,06 MANHATTAN,MANHATTAN,992945,214020,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75410770635123,-73.9686164280029,"(40.75410770635123, -73.9686164280029)"
38288266,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,3+ Family Apt. Building,10024,317 WEST   88 STREET,WEST   88 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Assigned,02/22/2018 09:41:24 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 09:48:14 AM,07 MANHATTAN,MANHATTAN,990464,227268,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79047209442053,-73.97755905305485,"(40.79047209442053, -73.97755905305485)"
38288373,01/23/2018 12:00:00 AM,01/23/2018 03:08:03 PM,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11366,176-49 UNION TURNPIKE,UNION TURNPIKE,UTOPIA PARKWAY,177 STREET,,,ADDRESS,Fresh Meadows,,N/A,Closed,02/06/2018 02:35:51 PM,"The Department of Health and Mental Hygiene will review your complaint within 24 hours.  Complaints of this type usually result in complainant contact and/or inspection by the agency. Initial status will be available 14 days after the date of your complaint by calling 311. If you are experiencing medical symptoms, please seek medical attention or consult the NYC Poison Control Center which can be reached through 311.   Please note your Service Request number for future reference.",01/23/2018 03:07:58 PM,08 QUEENS,QUEENS,1042021,203787,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72583629111064,-73.7915706897831,"(40.72583629111064, -73.7915706897831)"
38288536,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Animal Pvt Property,Dog,1-2 Family Dwelling,11434,167-12 LINDEN BOULEVARD,LINDEN BOULEVARD,167 STREET,168 STREET,,,ADDRESS,Jamaica,,N/A,Assigned,02/22/2018 10:31:43 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 10:35:52 AM,12 QUEENS,QUEENS,1044642,190889,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69041693650704,-73.7822302287864,"(40.69041693650704, -73.7822302287864)"
38288564,01/23/2018 12:00:00 AM,11/30/2017 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11215,634 11 STREET,11 STREET,8 AVENUE,PROSPECT PARK WEST,,,ADDRESS,BROOKLYN,,N/A,Pending,02/22/2018 01:05:00 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 01:14:44 PM,06 BROOKLYN,BROOKLYN,990224,181079,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66369473222861,-73.97846678179387,"(40.66369473222861, -73.97846678179387)"
38288599,01/23/2018 12:00:00 AM,01/11/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10452,1314 MERRIAM AVENUE,MERRIAM AVENUE,WEST 169 STREET,WEST 170 STREET,,,ADDRESS,BRONX,,N/A,Pending,02/22/2018 09:25:28 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 09:33:40 AM,04 BRONX,BRONX,1004693,245584,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84072290722596,-73.92611733894246,"(40.84072290722596, -73.92611733894246)"
38288600,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11209,8718 THIRD AVENUE,THIRD AVENUE,87 STREET,88 STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,02/22/2018 09:53:17 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 10:01:40 AM,10 BROOKLYN,BROOKLYN,975520,166087,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.622542630415666,-74.03144778953737,"(40.622542630415666, -74.03144778953737)"
38288654,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10457,2126 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST 180 STREET,BEND,,,ADDRESS,BRONX,,N/A,Assigned,02/22/2018 10:42:07 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 10:49:24 AM,05 BRONX,BRONX,1012303,250167,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85328098829219,-73.89859502842131,"(40.85328098829219, -73.89859502842131)"
38288908,01/23/2018 12:00:00 AM,01/12/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,Vacant Building,11208,1515 DUMONT AVENUE,DUMONT AVENUE,FORBELL STREET,DREW STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,02/22/2018 11:16:00 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 11:19:24 AM,05 BROOKLYN,BROOKLYN,1022619,183802,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.671087630686046,-73.86168396987897,"(40.671087630686046, -73.86168396987897)"
38288919,01/23/2018 12:00:00 AM,01/24/2018 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11226,49 EAST   19 STREET,EAST   19 STREET,TENNIS COURT,ALBEMARLE ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,02/22/2018 11:20:39 AM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/24/2018 12:00:00 AM,14 BROOKLYN,BROOKLYN,994827,175473,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64830318910063,-73.96188411235836,"(40.64830318910063, -73.96188411235836)"
38289109,01/23/2018 12:00:00 AM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,1-2 Family Dwelling,11207,299 SHEFFIELD AVENUE,SHEFFIELD AVENUE,,,,,LATLONG,BROOKLYN,,N/A,Assigned,02/22/2018 07:46:43 PM,The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status,01/23/2018 07:50:07 PM,01 BROOKLYN,BROOKLYN,1013053,183356,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66989975214823,-73.89617021709552,"(40.66989975214823, -73.89617021709552)"
